ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,launch_month,launch_dow,duration
1207173053,"""Sweeney Todd"" - Nørrebro Musicalteater",Musical,Theater,DKK,9/3/16,30000.0,9/2/16 10:19,0.0,canceled,0,DK,0.0,0.0,4541.81,9,6,1
120717401,"SPY: Real World, Live-Action Espionage",Games,Games,USD,4/27/15,3000.0,3/28/15 15:32,1125.0,failed,36,US,1125.0,1125.0,3000.0,3,7,29
1207179553,Bicycle TCC Rainbow Playing Cards,Playing Cards,Games,HKD,12/17/17,32000.0,11/17/17 6:53,41777.0,successful,250,HK,3600.95,5344.79,4093.96,11,6,30
1207182830,Limited High Quality Art Prints: first time ever sold,Painting,Art,AUD,10/6/14,550.0,9/6/14 17:29,0.0,failed,0,AU,0.0,0.0,479.01,9,7,29
1207191310,Renaissance New York (RNY),Art,Art,USD,2/2/13,1000.0,1/3/13 6:24,15.0,failed,2,US,15.0,15.0,1000.0,1,5,30
1207193043,Kyle Chadburn's Solo Debut Album,Country & Folk,Music,USD,9/6/16,1800.0,8/2/16 1:32,1850.0,successful,29,US,0.0,1850.0,1800.0,8,3,35
1207197424,Publishing Been Alive,Fiction,Publishing,USD,4/9/14,1400.0,2/28/14 3:15,12.0,failed,2,US,12.0,12.0,1400.0,2,6,40
1207204255,AkemiNaturals,DIY,Crafts,USD,2/9/15,5000.0,1/10/15 6:51,16.0,failed,1,US,16.0,16.0,5000.0,1,7,30
1207208157,"Short film ""Hindmind"" rape and violence against women.",Shorts,Film & Video,USD,3/1/11,3000.0,1/20/11 17:07,130.0,canceled,3,US,130.0,130.0,3000.0,1,5,39
1207215188,Insight Fantasy RPG,Tabletop Games,Games,NOK,3/4/16,10000.0,2/3/16 20:14,42745.2,successful,250,NO,4917.32,4997.51,1169.14,2,4,29
1207215597,The Hundred Story House,Public Art,Art,USD,3/2/12,13000.0,2/1/12 12:19,13501.66,successful,245,US,13501.66,13501.66,13000.0,2,4,29
1207220509,BUZZKILL NEW JERSEY,Horror,Film & Video,USD,6/19/16,109000.0,4/29/16 14:51,601.0,failed,12,US,601.0,601.0,109000.0,4,6,50
1207224673,Carolina Chronicles (Canceled),Webseries,Film & Video,USD,5/24/15,5000.0,4/19/15 14:26,10.0,canceled,1,US,10.0,10.0,5000.0,4,1,34
1207225313,"V-Date - A Whole New Way To Meet People Anywhere, Anytime!",Apps,Technology,USD,1/25/15,5000.0,12/16/14 5:22,10.0,failed,1,US,10.0,10.0,5000.0,12,3,40
1207225572,Cubs Rush,Mobile Games,Games,EUR,2/14/17,120.0,1/25/17 23:58,144.0,successful,15,FR,38.7,153.36,127.8,1,4,19
1207227103,PLY: the Magazine for Handspinners,Periodicals,Publishing,USD,1/18/13,25000.0,12/4/12 1:19,34455.0,successful,366,US,34455.0,34455.0,25000.0,12,3,45
120723288,The Significant 13,Nonfiction,Publishing,USD,1/6/13,20000.0,12/7/12 4:22,3964.0,failed,36,US,3964.0,3964.0,20000.0,12,6,30
1207235108,"DUS-T The most useful shirt on the planet, for work and play",Product Design,Design,USD,12/4/15,30000.0,11/4/15 23:09,1749.0,failed,15,US,1749.0,1749.0,30000.0,11,4,29
1207237173,Nia's all natural cosmetics,DIY,Crafts,USD,2/19/15,2000.0,1/20/15 19:07,25.0,failed,3,US,25.0,25.0,2000.0,1,3,29
1207250298,Finding Hope,Photography,Photography,USD,7/18/12,2200.0,6/28/12 20:56,0.0,failed,0,US,0.0,0.0,2200.0,6,5,19
1207253166,Imperial Fermentation Room - Czar's Brewing Co.,Drinks,Food,USD,10/21/15,3500.0,8/22/15 23:00,1295.0,failed,4,US,1295.0,1295.0,3500.0,8,7,59
1207263016,The Medieval Jewish Project,Fiction,Publishing,GBP,3/2/15,2600.0,1/31/15 13:54,2.0,failed,2,GB,3.01,3.04,3947.89,1,7,29
1207269221,15 Seconds of Fame (A Mutant Vehicle) (Canceled),Conceptual Art,Art,USD,8/2/11,1200.0,7/15/11 2:07,20.0,canceled,1,US,20.0,20.0,1200.0,7,6,18
1207276654,The Magic Wheelchair,Technology,Technology,USD,7/3/15,15000.0,6/3/15 17:02,25688.0,successful,769,US,25688.0,25688.0,15000.0,6,4,29
1207282745,John Grover touches the world (Canceled),World Music,Music,USD,8/24/12,25000.0,8/4/12 8:47,0.0,canceled,0,US,0.0,0.0,25000.0,8,7,20
1207283813,"Bringing ""The Bridge at St. Clair"" to ArtPrize!",Painting,Art,USD,9/14/14,750.0,8/15/14 18:46,795.0,successful,10,US,795.0,795.0,750.0,8,6,29
1207288995,Coffee Snobs Wanted,Drinks,Food,USD,3/20/15,1.0,2/18/15 3:15,35.0,successful,5,US,35.0,35.0,1.0,2,4,30
12072968,Silver Spoon Personal Chef weekly meals and event catering!,Events,Food,USD,11/12/17,15000.0,10/23/17 0:34,310.0,failed,2,US,0.0,310.0,15000.0,10,2,20
1207303771,Roller Coasters across America,Photography,Photography,USD,3/20/12,8000.0,1/20/12 6:57,0.0,failed,0,US,0.0,0.0,8000.0,1,6,60
1207310260,On The Point of a Pin – Microscopic Panoramas Crystal Image,Digital Art,Art,USD,9/27/13,25000.0,8/28/13 3:34,25.0,failed,1,US,25.0,25.0,25000.0,8,4,30
1207312928,BR Records,Music,Music,USD,11/15/17,20000.0,9/16/17 16:56,0.0,failed,0,US,0.0,0.0,20000.0,9,7,59
1207326020,Women Affected by War,Print,Journalism,USD,4/15/16,1000.0,3/14/16 23:31,11.0,failed,2,US,11.0,11.0,1000.0,3,2,31
1207332419,TODAY BREAD | SOURDOUGH BREAD AND CREATIVITY IN A BAKERY,Events,Food,GBP,8/4/16,9000.0,7/5/16 13:17,10411.69,successful,284,GB,5357.12,13695.63,11838.68,7,3,29
1207334922,Outlands Playing Cards,Tabletop Games,Games,USD,1/9/12,1000.0,12/10/11 14:55,451.0,failed,12,US,451.0,451.0,1000.0,12,7,29
1207355863,Last Son of Krypton (Canceled),Shorts,Film & Video,USD,8/19/12,500.0,8/4/12 1:36,0.0,canceled,0,US,0.0,0.0,500.0,8,7,15
1207363554,SNEAKERJEANS - Everyday Denim for Sneakerheads,Apparel,Fashion,EUR,11/9/15,5000.0,10/7/15 15:00,1747.0,failed,21,DE,1953.77,1880.48,5382.02,10,4,32
1207372744,5 am Box,Product Design,Design,GBP,12/6/17,250.0,11/6/17 19:03,345.0,successful,3,GB,65.39,462.84,335.39,11,2,29
1207380238,"Marketing Live TV - Live & Interactive, Marketing Reality TV",Webseries,Film & Video,AUD,9/1/17,5300.0,7/24/17 22:15,0.0,failed,0,AU,0.0,0.0,4205.68,7,2,38
1207380647,RECOVERY ALERT BRACELETS,Civic Design,Design,USD,7/18/16,5000.0,6/18/16 6:59,10.0,failed,1,US,0.0,10.0,5000.0,6,7,30
1207385282,Grease Rags designer automobilia clothing,Fashion,Fashion,USD,1/16/16,20000.0,11/17/15 17:51,5.0,failed,1,US,5.0,5.0,20000.0,11,3,59
120738663,TIME NOTE BOOK (Canceled),Product Design,Design,GBP,2/14/15,2000.0,1/15/15 22:23,89.0,canceled,7,GB,134.84,136.84,3075.13,1,5,29
1207389763,The Wanderer,Video Games,Games,CAD,9/24/15,6000.0,8/25/15 17:43,11.0,failed,2,CA,8.32,8.26,4506.87,8,3,29
1207398443,Polychromatica - The Dubai Series,Fine Art,Photography,EUR,4/24/17,5000.0,3/24/17 23:54,1692.0,failed,5,FR,0.0,1849.36,5465.02,3,6,30
1207403893,"Adler & Hearne celebrate 15 years with 2-CD ""SIMPATICO""",Country & Folk,Music,USD,6/3/16,20000.0,5/4/16 19:48,9820.45,canceled,145,US,9820.45,9820.45,20000.0,5,4,29
1207407135,SYNAESTHESIA DANCE EXPERIENCE: 4D MULTISENSORY SHOW,Performances,Dance,USD,9/4/17,7000.0,8/5/17 20:11,8040.0,successful,67,US,1020.0,8040.0,7000.0,8,7,29
1207408508,My Cancer Card Releases EVERYWHERE!,Literary Journals,Publishing,USD,3/22/15,500.0,2/10/15 17:56,532.0,successful,9,US,532.0,532.0,500.0,2,3,39
1207413849,AN22 Titanium Futuristic EDC Retractable Blade & Multi-Tool,Product Design,Design,AUD,8/27/17,18000.0,7/28/17 19:49,3657.0,canceled,72,AU,2704.39,2901.92,14283.45,7,6,29
1207416506,SenCbuds™ - The Worlds First Self-Pausing Earbuds!,Sound,Technology,USD,6/26/16,65000.0,5/27/16 15:31,2521.0,failed,50,US,2521.0,2521.0,65000.0,5,6,29
1207425368,"The Advice Tent, A Self-Help Performance",Performance Art,Art,USD,6/7/17,2500.0,5/7/17 18:49,2588.0,successful,75,US,206.0,2588.0,2500.0,5,1,30
1207431793,BLACK SWAN,Performances,Dance,USD,3/15/15,5000.0,2/7/15 17:38,5001.0,successful,25,US,5001.0,5001.0,5000.0,2,7,35
1207434710,The B Tales,Musical,Theater,GBP,6/5/15,500.0,5/4/15 22:00,520.0,successful,15,GB,787.33,797.23,766.57,5,2,31
1207437615,"My Life Matters: ""The Artist of War""",Theater,Theater,USD,1/2/17,7500.0,11/18/16 1:33,0.0,failed,0,US,0.0,0.0,7500.0,11,6,45
120743781,How to Download Music for Free and Thus Save the World,Nonfiction,Publishing,USD,4/1/12,67000.0,2/6/12 4:08,635.0,failed,4,US,635.0,635.0,67000.0,2,2,55
1207438771,SteakMeister™: Designed To Grill The Perfect Steak,Product Design,Design,USD,12/23/15,86000.0,11/19/15 17:09,10678.0,canceled,16,US,10678.0,10678.0,86000.0,11,5,33
1207446752,Design4U24 Beautiful Pictures for any occasion.,Design,Design,USD,1/31/16,20000.0,1/1/16 3:37,5.0,failed,1,US,5.0,5.0,20000.0,1,6,30
1207446922,LOV: The Only Dating App that Can't be Lied to,Apps,Technology,USD,4/25/15,2500.0,3/26/15 6:00,166.01,failed,20,US,166.01,166.01,2500.0,3,5,30
1207456705,The Sexton Beer Company needs KEGS!!!,Restaurants,Food,USD,3/24/16,10000.0,2/22/16 18:02,432.0,failed,10,US,432.0,432.0,10000.0,2,2,30
1207476146,"Palo Verde ""Zero Hour"" Vinyl LP/MP3 Combo and CD",Rock,Music,USD,7/21/11,750.0,6/6/11 0:35,754.0,successful,39,US,754.0,754.0,750.0,6,2,45
1207480919,Starforged Odyssey: Aces Wild (Canceled),Tabletop Games,Games,USD,2/15/15,33000.0,1/16/15 21:14,161.0,canceled,3,US,161.0,161.0,33000.0,1,6,29
120749074,ALBA by Chrissiefizz SS14 at London Fashion Week,Fashion,Fashion,GBP,11/4/13,700.0,10/5/13 8:29,50.0,failed,1,GB,80.75,80.4,1125.62,10,7,30
1207491036,PassingAssets-Transfer digital assets securely after death,Web,Technology,USD,8/4/16,300000.0,6/20/16 17:13,503.0,failed,3,US,152.0,503.0,300000.0,6,2,44
1207503421,Magic of the Trees (Canceled),Children's Books,Publishing,USD,7/15/13,2000.0,5/31/13 3:04,26.0,canceled,2,US,26.0,26.0,2000.0,5,6,45
1207504663,PRIESTHOOD ~ NEW ALBUM,Hip-Hop,Music,USD,5/19/13,10000.0,3/20/13 2:07,1616.0,failed,13,US,1616.0,1616.0,10000.0,3,4,60
1207510102,13:1 - Music Development/Single and Music Video,Rock,Music,USD,4/20/15,3000.0,3/13/15 16:02,191.0,failed,7,US,191.0,191.0,3000.0,3,6,37
1207516260,Bully Boys 'Ripples',Shorts,Film & Video,USD,4/19/12,5000.0,3/20/12 22:33,150.0,failed,2,US,150.0,150.0,5000.0,3,3,29
1207519035,Via Everything,Comedy,Film & Video,USD,12/4/14,5000.0,11/4/14 3:10,0.0,failed,0,US,0.0,0.0,5000.0,11,3,30
1207529415,Around the World in 90 Days,Narrative Film,Film & Video,GBP,1/27/13,100000.0,11/28/12 13:54,1.0,failed,1,GB,1.6,1.58,158338.08,11,4,59
1207541084,Celebration Board of Rhode Island,Technology,Technology,USD,6/3/15,150000.0,4/4/15 21:00,0.0,failed,0,US,0.0,0.0,150000.0,4,7,59
1207541707,"Sacred Places, Sacred Stories Project",Publishing,Publishing,USD,7/27/15,7450.0,5/28/15 18:26,7502.0,successful,71,US,7502.0,7502.0,7450.0,5,5,59
1207550163,Live The Dream clothing,Fashion,Fashion,USD,12/1/12,30000.0,11/1/12 13:25,0.0,failed,0,US,0.0,0.0,30000.0,11,5,29
1207556310,Widdershins: Green-Eyed Monster,Webcomics,Comics,GBP,9/2/15,4000.0,8/3/15 20:03,13669.0,successful,500,GB,21353.54,20812.78,6090.5,8,2,29
1207566722,Metro Warriors STEM ON the Road Again Houston TX,Technology,Technology,USD,6/1/15,3000.0,4/23/15 19:52,0.0,failed,0,US,0.0,0.0,3000.0,4,5,38
120757210,Cap-A-Growler,Product Design,Design,USD,5/15/16,5000.0,4/15/16 0:05,455.0,failed,14,US,455.0,455.0,5000.0,4,6,30
120757584,The History of Dating: A Documentary by Aaron Powell,Documentary,Film & Video,USD,9/18/13,15000.0,8/19/13 19:46,200.0,failed,6,US,200.0,200.0,15000.0,8,2,29
1207578579,Desexed: A Genderless World: The Book and Movie (Canceled),Drama,Film & Video,USD,3/25/15,50000.0,2/23/15 18:19,500.0,canceled,1,US,500.0,500.0,50000.0,2,2,29
1207591018,Tanera (Ar Dùthaich) - A Photobook about a Scottish Island,Photobooks,Photography,GBP,8/17/17,6500.0,6/18/17 17:22,7153.0,successful,89,GB,1032.62,9209.12,8368.42,6,1,59
1207594009,Andrew Swanson Entertainment Project 22 Kings,Indie Rock,Music,USD,7/2/13,20000.0,5/31/13 21:03,650.0,failed,11,US,650.0,650.0,20000.0,5,6,31
1207595225,World War Geek,Zines,Publishing,USD,4/1/15,250.0,3/2/15 23:06,25.0,failed,1,US,25.0,25.0,250.0,3,2,29
1207611435,MS5 Everyday Carry-For-Life Survival Kit,Design,Design,USD,10/19/16,11000.0,8/30/16 14:24,12066.0,successful,151,US,47.0,12066.0,11000.0,8,3,49
12076273,The Audio Embodiment of the Culture of Food,Food,Food,USD,7/30/10,1000.0,6/26/10 0:32,1438.0,successful,14,US,1438.0,1438.0,1000.0,6,7,34
120763289,"DREAMS FOR THE FUTURE ""Stories of Rural Women Leaders""",Art Books,Publishing,USD,1/3/15,1900.0,12/2/14 15:03,2110.0,successful,48,US,2110.0,2110.0,1900.0,12,3,31
1207635886,Callicoon Natural Foods & Juice Bar,Food,Food,USD,8/28/12,10000.0,7/29/12 13:47,10000.0,successful,25,US,10000.0,10000.0,10000.0,7,1,29
1207636036,Radical Acceptance: The Breast Portrait Project,Painting,Art,USD,12/13/10,6500.0,10/28/10 4:03,8642.11,successful,93,US,8642.11,8642.11,6500.0,10,5,46
120763924,Black Shirt Clothing,Apparel,Fashion,USD,11/1/17,5000.0,10/2/17 7:06,0.0,canceled,0,US,0.0,0.0,5000.0,10,2,30
1207646805,"Liza Maytok's new album, ""Somewhere In Between""",Country & Folk,Music,USD,12/11/13,5000.0,11/11/13 16:08,5432.0,successful,117,US,5432.0,5432.0,5000.0,11,2,29
1207649547,Alone a zombie short film,Shorts,Film & Video,USD,6/19/12,8000.0,5/18/12 0:37,236.0,failed,7,US,236.0,236.0,8000.0,5,6,32
1207649990,Print Metal Publication,Graphic Design,Design,CAD,7/18/17,40000.0,5/19/17 22:26,6.0,failed,1,CA,0.0,4.76,31756.11,5,6,59
1207652376,Donemedia.ca,Web,Journalism,CAD,7/15/15,20000.0,6/25/15 21:40,10.0,failed,1,CA,8.11,7.71,15410.7,6,5,19
1207653741,Dead End Is The Future Of Zombie Movies!,Shorts,Film & Video,USD,2/3/13,5000.0,1/4/13 22:54,160.0,failed,8,US,160.0,160.0,5000.0,1,6,29
120765786,"""Something To Do!""  A carter's Collective Project",Video Games,Games,USD,11/30/14,15000.0,10/21/14 14:50,0.0,failed,0,US,0.0,0.0,15000.0,10,3,39
1207666492,Take Magazine,Print,Journalism,USD,8/14/15,15000.0,7/15/15 15:55,20610.04,successful,310,US,20610.04,20610.04,15000.0,7,4,29
120768934,Pens Plus Pals: A Modern Matching Service for Pen Pals,Journalism,Journalism,USD,10/15/16,6000.0,9/15/16 13:36,9133.0,successful,150,US,130.0,9133.0,6000.0,9,5,29
1207704173,"""Bizarro"" Post Production",Shorts,Film & Video,USD,9/10/12,2000.0,7/12/12 18:56,2010.0,successful,35,US,2010.0,2010.0,2000.0,7,5,59
1207716026,Forgotten Youth Clothing Winter Line 2012,Fashion,Fashion,USD,10/11/12,3500.0,9/11/12 21:02,802.0,failed,9,US,802.0,802.0,3500.0,9,3,29
1207723343,Mixed Milk Tea Smoothie -,Food,Food,USD,8/18/14,800.0,7/18/14 5:29,33.0,failed,3,US,33.0,33.0,800.0,7,6,31
1207739374,"Bite Into Maine ""Lobster Roll Rumble"" Challenge in NYC!",Events,Food,USD,5/21/13,5500.0,4/2/13 1:13,6571.0,successful,106,US,6571.0,6571.0,5500.0,4,3,49
1207740549,Wat Nederland mist... is een TARDIS!,Events,Comics,EUR,3/29/15,1200.0,2/27/15 9:32,597.0,failed,16,NL,678.62,646.55,1299.6,2,6,30
1207745042,JEAN'S MINUTE OF ARC,Thrillers,Film & Video,USD,5/23/16,137000.0,3/24/16 20:24,7425.0,failed,40,US,7425.0,7425.0,137000.0,3,5,59
1207746019,Aliza's Farm,Food,Food,USD,11/9/14,15000.0,10/10/14 20:18,0.0,failed,0,US,0.0,0.0,15000.0,10,6,29
1207749708,Quiv Exchange,Software,Technology,USD,5/12/17,10000.0,4/12/17 20:07,150.0,canceled,3,US,0.0,150.0,10000.0,4,4,29
1207752505,Global Peace Vote Project (GPVP),Web,Journalism,USD,6/6/15,9110.0,4/10/15 2:14,0.0,failed,0,US,0.0,0.0,9110.0,4,6,57
1207753234,TeamMckenzie presents: UR:Legacy,Apparel,Fashion,GBP,10/9/14,500.0,9/9/14 17:42,0.0,failed,0,GB,0.0,0.0,801.71,9,3,29
1207758013,A TASTE OF HEAVEN: The Heartbreak Life of Raymond Myles,Documentary,Film & Video,USD,3/22/12,63000.0,2/21/12 23:31,6975.0,failed,31,US,6975.0,6975.0,63000.0,2,3,29
1207758276,PUR | MIDWEST MINI TOUR,Performance Art,Art,USD,2/7/14,4200.0,1/1/14 21:59,4222.0,successful,50,US,4222.0,4222.0,4200.0,1,4,36
1207761273,Light up kits for LEGO 75105 Star Wars Millenium Falcon,Product Design,Design,USD,4/28/16,500.0,4/8/16 0:29,656.0,successful,6,US,656.0,656.0,500.0,4,6,20
1207761442,Women at the End of the Land - Deep in Arctic Siberia,People,Photography,AUD,9/6/16,29300.0,8/7/16 5:35,31364.0,successful,220,AU,340.86,23821.97,22254.29,8,1,30
120776575,RadHaus full scale multitrack recording ON WHEELS!,Music,Music,USD,9/21/14,10000.0,8/22/14 0:56,1450.0,failed,25,US,1450.0,1450.0,10000.0,8,6,30
1207776792,Flourish,Video Games,Games,GBP,9/2/16,500.0,8/3/16 16:16,1.0,failed,1,GB,0.0,1.33,664.2,8,4,29
1207807053,I love my Beard stickers!,Art,Art,EUR,4/20/17,250.0,3/21/17 8:52,276.0,successful,30,IT,17.22,295.27,267.45,3,3,30
1207807767,"The English Edition of ""People from IKEA”",Translations,Publishing,EUR,8/2/16,3000.0,7/3/16 10:52,451.0,failed,18,IT,310.76,503.13,3346.79,7,1,30
1207810027,HYQUATOR - Safe drinking water anytime anywhere,Technology,Technology,USD,3/26/12,60000.0,2/23/12 12:05,2538.0,failed,35,US,2538.0,2538.0,60000.0,2,5,31
1207811386,Be Part of Darkpine's Debut EP,Electronic Music,Music,USD,7/27/13,3500.0,6/27/13 3:27,3540.0,successful,69,US,3540.0,3540.0,3500.0,6,5,30
1207816067,Off the Couch - an online Fitness Club for Women (Canceled),Film & Video,Film & Video,USD,6/26/15,1000.0,5/27/15 14:01,0.0,canceled,0,US,0.0,0.0,1000.0,5,4,29
1207819956,A Cappella Choir Performances,Classical Music,Music,USD,12/29/16,1500.0,11/29/16 15:41,1700.0,successful,28,US,250.0,1700.0,1500.0,11,3,29
1207823006,"KOA - Bold, Strong, Fearless Swimwear Boutique",Ready-to-wear,Fashion,CAD,12/20/14,80000.0,11/20/14 19:44,200.0,failed,2,CA,176.63,172.53,69013.11,11,5,29
1207840614,Ainadamar: Reinventing Opera Through Technology,Classical Music,Music,USD,11/21/12,7500.0,10/26/12 23:05,9262.0,successful,94,US,9262.0,9262.0,7500.0,10,6,25
1207841204,Best Friends,Nonfiction,Publishing,USD,6/20/14,3000.0,5/21/14 3:26,6.0,failed,2,US,6.0,6.0,3000.0,5,4,30
1207842074,A Beautiful Saga (Japan Time laps),Shorts,Film & Video,USD,3/24/13,1000.0,2/27/13 23:56,171.0,failed,7,US,171.0,171.0,1000.0,2,4,24
1207842773,The Young Indispensables VS The Menacing Magic Goon,Children's Books,Publishing,USD,9/22/12,2000.0,7/24/12 19:48,0.0,failed,0,US,0.0,0.0,2000.0,7,3,59
1207857069,Family Affairs,Film & Video,Film & Video,GBP,8/16/17,6000.0,6/17/17 15:53,79.0,failed,3,GB,0.0,101.71,7724.69,6,7,59
1207857857,Searching For Love: The Deryo Project,Music,Music,USD,8/9/12,5500.0,7/12/12 2:21,0.0,failed,0,US,0.0,0.0,5500.0,7,5,28
120786185,Black Pearl Cafe,Restaurants,Food,USD,12/19/14,50000.0,11/20/14 18:51,0.0,failed,0,US,0.0,0.0,50000.0,11,5,28
1207875041,"""We All Float"" - Lady Leo's 1st Kickstarter! (Stephen King)",Art,Art,USD,9/24/17,1500.0,8/29/17 12:56,323.0,failed,7,US,0.0,323.0,1500.0,8,3,25
1207875695,Solar Parking Lots:  Putting the Lid on 2329+ lg lots in NC,Documentary,Film & Video,USD,5/12/14,100000.0,3/13/14 22:09,31.0,failed,6,US,31.0,31.0,100000.0,3,5,59
1207886914,Lao Warrior,Film & Video,Film & Video,USD,2/24/13,75000.0,1/25/13 16:23,1115.0,failed,20,US,1115.0,1115.0,75000.0,1,6,29
1207892835,Agents of Change,Documentary,Film & Video,USD,11/10/12,20000.0,10/11/12 22:02,22538.0,successful,171,US,22538.0,22538.0,20000.0,10,5,29
1207929429,Soldier Bird Multiplayer + Story Mode for iOS/Android/PC/Mac,Mobile Games,Games,USD,7/6/14,25000.0,6/6/14 19:36,1035.0,failed,2,US,1035.0,1035.0,25000.0,6,6,29
1207944873,Great Lakes | Classic Northern Apparel | American Made,Fashion,Fashion,USD,9/21/13,20000.0,8/22/13 22:53,24392.0,successful,346,US,24392.0,24392.0,20000.0,8,5,29
1207948946,Video Game Boutique needed in Dandenong Ranges,Video Games,Games,AUD,4/1/15,299000.0,1/31/15 7:58,30.0,failed,3,AU,23.34,22.65,225762.61,1,7,60
1207949730,Curso online de papeles al engrudo,Stationery,Crafts,EUR,10/27/15,1650.0,10/7/15 21:37,70.0,failed,2,ES,78.29,77.12,1817.8,10,4,19
1207951782,THE ZOO KEEPER'S HOUSE - a new CD from JEMEEL MOONDOC,Jazz,Music,USD,9/26/13,3400.0,8/29/13 3:28,3420.0,successful,64,US,3420.0,3420.0,3400.0,8,5,28
1207957343,Women's Watch Collections | Ultimate Adaptability,Accessories,Fashion,USD,10/16/16,25000.0,9/16/16 5:13,862.0,canceled,9,US,98.0,862.0,25000.0,9,6,30
1207957590,The Post Silver Exhibition,Photography,Photography,GBP,4/15/17,1200.0,3/16/17 16:16,1235.0,successful,22,GB,72.95,1578.11,1533.39,3,5,29
1207960232,Lend a Hand for Love,Shorts,Film & Video,USD,12/22/12,18500.0,11/26/12 18:46,19259.85,successful,267,US,19259.85,19259.85,18500.0,11,2,25
1207963044,Sangoma - Discovering Shamans of South Africa,Film & Video,Film & Video,USD,2/20/11,7500.0,1/14/11 6:18,7595.0,successful,98,US,7595.0,7595.0,7500.0,1,6,37
1207978656,Not another greeting card project?,Product Design,Design,CAD,10/31/16,250.0,10/4/16 23:18,1.0,canceled,1,CA,0.76,0.74,186.11,10,3,26
1207980998,"The Red Door Emporium: Cafe, Art, Consignment, Community",Food,Food,USD,8/29/14,10000.0,7/30/14 14:34,2612.0,failed,22,US,2612.0,2612.0,10000.0,7,4,29
1207985211,Not the Gnomes,Shorts,Film & Video,USD,6/21/12,3000.0,5/22/12 23:18,430.0,failed,15,US,430.0,430.0,3000.0,5,3,29
1207985740,Trip of the United States,Nature,Photography,USD,12/24/14,8500.0,11/14/14 1:18,0.0,failed,0,US,0.0,0.0,8500.0,11,6,40
1207988215,E-Taxi,Apps,Technology,USD,9/21/15,22000.0,8/22/15 23:57,10.0,failed,2,US,10.0,10.0,22000.0,8,7,29
1207995766,The Constellation Song,Animation,Film & Video,USD,4/27/12,2000.0,3/28/12 16:42,2180.0,successful,47,US,2180.0,2180.0,2000.0,3,4,29
120799735,Lakota Playing Cards,Illustration,Art,USD,5/2/14,10000.0,4/2/14 18:52,10889.0,successful,236,US,10889.0,10889.0,10000.0,4,4,29
1208011665,Hollow Earth. Perth's 1st Oddity store (Canceled),Taxidermy,Crafts,AUD,1/20/16,10000.0,12/18/15 3:19,75.0,canceled,3,AU,54.07,52.71,7027.41,12,6,33
1208015797,OMG! It's Coffee Mobile Concessions (Truck or Trailer),Food,Food,USD,4/20/13,25000.0,3/20/13 23:25,0.0,failed,0,US,0.0,0.0,25000.0,3,4,30
1208016424,Dust Bunny Sock Monster Children's Book,Children's Books,Publishing,USD,4/14/14,12000.0,3/14/14 23:31,1315.0,failed,27,US,1315.0,1315.0,12000.0,3,6,30
1208016572,The path to my dream and passion,Art,Art,USD,9/17/14,22000.0,7/30/14 1:54,10.0,failed,1,US,10.0,10.0,22000.0,7,4,49
1208018755,D.U.I.: Ticket to HELL. A Real Life Cautionary Tale,Nonfiction,Publishing,USD,2/15/12,2900.0,1/1/12 18:28,25.0,canceled,1,US,25.0,25.0,2900.0,1,1,44
1208019723,PMJ - Reinventing the modern sneaker.,Footwear,Fashion,EUR,12/8/16,25000.0,10/24/16 19:45,7834.0,failed,65,FR,1045.07,8271.92,26397.48,10,2,44
1208021815,IRIS CLOTHING SYD (Canceled),Apparel,Fashion,AUD,10/17/15,3000.0,9/17/15 6:31,0.0,canceled,0,AU,0.0,0.0,2180.39,9,5,30
1208022297,Black Hat (jeu vidéo),Video Games,Games,EUR,5/30/16,500.0,4/30/16 22:59,0.0,failed,0,FR,0.0,0.0,557.7,4,7,29
1208026519,THEN CAME JESUS,Music,Music,USD,6/21/13,12000.0,5/29/13 14:41,15.0,failed,1,US,15.0,15.0,12000.0,5,4,22
120803424,"""Love Me! (Why Everyone Hates Actors)"" Capital Fringe Show",Theater,Theater,USD,5/16/11,3000.0,4/2/11 0:33,845.0,failed,36,US,845.0,845.0,3000.0,4,7,44
1208036914,Tome of Heroes - A Realtime Mobile PvP Game,Mobile Games,Games,USD,8/12/17,5000.0,7/13/17 0:26,25.0,failed,1,US,0.0,25.0,5000.0,7,5,30
1208037337,Jugger The Tabletop Game: Dogskull Heroes (Canceled),Tabletop Games,Games,AUD,4/21/16,51165.0,3/22/16 21:59,9097.0,canceled,62,AU,6902.83,7032.31,39552.41,3,3,29
1208043841,Fresh Perspective Magazine,Zines,Publishing,USD,10/25/14,1500.0,10/9/14 18:03,1591.0,successful,38,US,1591.0,1591.0,1500.0,10,5,15
1208045329,'THE ADVENTURES OF THE KITE FAMILY' A COMIC BOOK SERIES,Comics,Comics,NZD,4/27/14,1500.0,2/26/14 1:15,210.0,failed,6,NZ,173.85,181.65,1297.47,2,4,60
1208046215,Twisted Tower (An 80's Themed Jenga Style Strategy Game),Tabletop Games,Games,USD,7/8/17,25000.0,6/8/17 20:41,346.0,failed,10,US,75.0,346.0,25000.0,6,5,29
1208047047,OldTown Festival 2015,Live Games,Games,EUR,6/17/15,8000.0,5/18/15 21:10,2332.0,failed,88,DE,2666.61,2634.94,9039.24,5,2,29
